from,to,score
Condylura cristata,Callospermophilus saturatus,0.0029
Cryptotis parva,Marmota broweri,0.0029
Lasiurus blossevillii,Sorex arcticus,0.0029
Lynx canadensis,Scapanus townsendii,0.0029
Onychomys leucogaster,Aplodontia rufa,0.0029
Onychomys leucogaster,Urocitellus parryii,0.0029
Peromyscus keeni,Lasiurus cinereus,0.0029
Peromyscus keeni,Ovis dalli,0.0029
Peromyscus leucopus,Glaucomys volans,0.0029
Sorex dispar,Condylura cristata,0.0029
Sorex rohweri,Lemmus trimucronatus,0.0029
Sorex vagrans,Lemmus trimucronatus,0.0029
Sylvilagus nuttallii,Dipodomys ordii,0.0029
Sylvilagus nuttallii,Sorex tundrensis,0.0029
Thomomys talpoides,Myotis ciliolabrum,0.0029
Antrozous pallidus,Synaptomys borealis,0.00285
Glaucomys volans,Callospermophilus saturatus,0.00285
Glaucomys volans,Peromyscus maniculatus,0.00285
Lasiurus borealis,Callospermophilus saturatus,0.00285
Lasiurus borealis,Hyperoodon ampullatus,0.00285
Lasiurus cinereus,Onychomys leucogaster,0.00285
Lasiurus cinereus,Peromyscus keeni,0.00285
Mustela frenata,Myotis thysanodes,0.00285
Neotoma cinerea,Procyon lotor,0.00285
Perognathus parvus,Tamias minimus,0.00285
Peromyscus maniculatus,Zapus trinotatus,0.00285
Pipistrellus subflavus,Perognathus parvus,0.00285
Reithrodontomys megalotis,Urocitellus richardsonii,0.00285
Sorex dispar,Kogia sima,0.00285
Sorex fumeus,Mesoplodon stejnegeri,0.00285
Sorex rohweri,Condylura cristata,0.00285
Sorex ugyunak,Mesoplodon densirostris,0.00285
Sylvilagus nuttallii,Microtus xanthognathus,0.00285
Sylvilagus nuttallii,Peromyscus keeni,0.00285
Thomomys talpoides,Myotis yumanensis,0.00285
Aplodontia rufa,Mesoplodon carlhubbsi,0.0028
Blarina brevicauda,Sylvilagus transitionalis,0.0028
Callospermophilus lateralis,Cryptotis parva,0.0028
Condylura cristata,Mesoplodon mirus,0.0028
Erethizon dorsatum,Lontra canadensis,0.0028
Glaucomys volans,Mesoplodon densirostris,0.0028
Kogia sima,Zapus hudsonius,0.0028
Lasiurus borealis,Berardius bairdii,0.0028
Lasiurus borealis,Phocoena phocoena,0.0028
Lynx canadensis,Zapus trinotatus,0.0028
Mesoplodon mirus,Ovis canadensis,0.0028
Onychomys leucogaster,Microtus richardsoni,0.0028
Perognathus parvus,Eptesicus fuscus,0.0028
Peromyscus keeni,Sylvilagus transitionalis,0.0028
Sorex cinereus,Mesoplodon mirus,0.0028
Sorex palustris,Berardius bairdii,0.0028
Sylvilagus nuttallii,Onychomys leucogaster,0.0028
Urocyon cinereoargenteus,Myotis volans,0.0028
Blarina brevicauda,Urocitellus richardsonii,0.00275
Callospermophilus lateralis,Sorex haydeni,0.00275
Condylura cristata,Kogia breviceps,0.00275
Cryptotis parva,Lasiurus borealis,0.00275
Cryptotis parva,Ochotona collaris,0.00275
Euderma maculatum,Microtus oregoni,0.00275
Glaucomys sabrinus,Mesoplodon densirostris,0.00275
Lasiurus cinereus,Perognathus parvus,0.00275
Martes pennanti,Nyctinomops macrotis,0.00275
Mephitis mephitis,Myotis septentrionalis,0.00275
Mustela erminea,Tamias townsendii,0.00275
Neotoma cinerea,Lasiurus borealis,0.00275
Onychomys leucogaster,Glaucomys sabrinus,0.00275
Peromyscus keeni,Spilogale putorius,0.00275
Peromyscus leucopus,Lepus arcticus,0.00275
Peromyscus leucopus,Ovis dalli,0.00275
Peromyscus maniculatus,Urocitellus richardsonii,0.00275
Pipistrellus subflavus,Delphinapterus leucas,0.00275
Sorex palustris,Delphinapterus leucas,0.00275
Sorex palustris,Hyperoodon ampullatus,0.00275
Spilogale putorius,Myotis septentrionalis,0.00275
Aplodontia rufa,Phocoenoides dalli,0.0027
Blarina brevicauda,Antilocapra americana,0.0027
Callospermophilus lateralis,Sorex fumeus,0.0027
Condylura cristata,Kogia sima,0.0027
Cryptotis parva,Spilogale putorius,0.0027
Euderma maculatum,Sorex rohweri,0.0027
Euderma maculatum,Sorex vagrans,0.0027
Neotoma cinerea,Corynorhinus townsendii,0.0027
Neotoma cinerea,Microtus longicaudus,0.0027
Neotoma cinerea,Parascalops breweri,0.0027
Neotoma cinerea,Rangifer tarandus,0.0027
Onychomys leucogaster,Mephitis mephitis,0.0027
Perognathus parvus,Myotis ciliolabrum,0.0027
Peromyscus keeni,Pipistrellus subflavus,0.0027
Peromyscus leucopus,Lepus europaeus,0.0027
Peromyscus leucopus,Pipistrellus subflavus,0.0027
Sorex dispar,Lemmus trimucronatus,0.0027
Sylvilagus nuttallii,Microtus montanus,0.0027
Sylvilagus nuttallii,Thomomys talpoides,0.0027
Canis rufus,Myotis yumanensis,0.00265
Corynorhinus townsendii,Kogia sima,0.00265
Enhydra lutris,Neovison macrodon,0.00265
Glaucomys sabrinus,Ondatra zibethicus,0.00265
Glaucomys volans,Kogia breviceps,0.00265
Mephitis mephitis,Vulpes velox,0.00265
Mesoplodon bidens,Eptesicus fuscus,0.00265
Neotoma cinerea,Antrozous pallidus,0.00265
Neotoma cinerea,Urocitellus columbianus,0.00265
Nyctinomops macrotis,Sorex merriami,0.00265
Onychomys leucogaster,Sylvilagus transitionalis,0.00265
Peromyscus keeni,Glaucomys sabrinus,0.00265
Peromyscus keeni,Glaucomys volans,0.00265
Peromyscus keeni,Marmota broweri,0.00265
Peromyscus leucopus,Cervus elaphus,0.00265
Pipistrellus subflavus,Callospermophilus lateralis,0.00265
Procyon lotor,Vulpes velox,0.00265
Reithrodontomys megalotis,Antrozous pallidus,0.00265
Sorex dispar,Sylvilagus nuttallii,0.00265
Sorex ugyunak,Mesoplodon carlhubbsi,0.00265
Ursus arctos,Myotis melanorhinus,0.00265
Blarina brevicauda,Odocoileus virginianus,0.0026
Callospermophilus lateralis,Sorex cinereus,0.0026
Corynorhinus townsendii,Mesoplodon mirus,0.0026
Cryptotis parva,Mephitis mephitis,0.0026
Euderma maculatum,Sorex monticolus,0.0026
Glaucomys sabrinus,Ziphius cavirostris,0.0026
Kogia sima,Lontra canadensis,0.0026
Lasiurus borealis,Eschrichtius robustus,0.0026
Lynx rufus,Lynx canadensis,0.0026
Martes pennanti,Myotis californicus,0.0026
Neotoma cinerea,Microtus richardsoni,0.0026
Onychomys leucogaster,Dama mesopotamica,0.0026
Peromyscus keeni,Lasiurus borealis,0.0026
Sorex cinereus,Mesoplodon bidens,0.0026
Sorex dispar,Microtus miurus,0.0026
Sorex monticolus,Mesoplodon bidens,0.0026
Sorex rohweri,Mesoplodon bidens,0.0026
Sorex ugyunak,Eschrichtius robustus,0.0026
Sorex vagrans,Sylvilagus nuttallii,0.0026
Ursus maritimus,Lepus arcticus,0.0026
Cryptotis parva,Lepus arcticus,0.00255
Cryptotis parva,Ovis dalli,0.00255
Glaucomys sabrinus,Phocoenoides dalli,0.00255
Lasiurus borealis,Dicrostonyx richardsoni,0.00255
Lasiurus borealis,Mesoplodon densirostris,0.00255
Lasiurus cinereus,Reithrodontomys megalotis,0.00255
Neovison macrodon,Lasiurus blossevillii,0.00255
Neovison macrodon,Myotis melanorhinus,0.00255
Onychomys leucogaster,Marmota broweri,0.00255
Onychomys leucogaster,Scalopus aquaticus,0.00255
Peromyscus leucopus,Mustela erminea,0.00255
Peromyscus leucopus,Scapanus townsendii,0.00255
Reithrodontomys megalotis,Mephitis mephitis,0.00255
Sorex fumeus,Condylura cristata,0.00255
Sorex palustris,Mesoplodon carlhubbsi,0.00255
Sorex preblei,Callospermophilus lateralis,0.00255
Sorex vagrans,Condylura cristata,0.00255
Sylvilagus nuttallii,Geomys bursarius,0.00255
Aplodontia rufa,Ziphius cavirostris,0.0025
Blarina brevicauda,Parascalops breweri,0.0025
Erethizon dorsatum,Zapus hudsonius,0.0025
Lepus europaeus,Sorex maritimensis,0.0025
Martes americana,Nyctinomops macrotis,0.0025
Mephitis mephitis,Myotis ciliolabrum,0.0025
Mesoplodon bidens,Myotis septentrionalis,0.0025
Mustela erminea,Mesoplodon stejnegeri,0.0025
Onychomys leucogaster,Corynorhinus townsendii,0.0025
Perognathus fasciatus,Zapus hudsonius,0.0025
Peromyscus leucopus,Mustela nigripes,0.0025
Peromyscus maniculatus,Spilogale putorius,0.0025
Procyon lotor,Myotis ciliolabrum,0.0025
Reithrodontomys megalotis,Odocoileus hemionus,0.0025
Sorex bendirii,Mesoplodon carlhubbsi,0.0025
Sorex dispar,Mesoplodon stejnegeri,0.0025
Sorex haydeni,Sorex maritimensis,0.0025
Sorex ugyunak,Monodon monoceros,0.0025
Sylvilagus nuttallii,Peromyscus leucopus,0.0025
Callospermophilus saturatus,Tamiasciurus hudsonicus,0.00245
Corynorhinus townsendii,Dicrostonyx hudsonius,0.00245
Cryptotis parva,Dama mesopotamica,0.00245
Cryptotis parva,Ochotona princeps,0.00245
Cryptotis parva,Sylvilagus transitionalis,0.00245
Dipodomys ordii,Vulpes velox,0.00245
Euderma maculatum,Sorex cinereus,0.00245
Euderma maculatum,Sorex dispar,0.00245
Glaucomys volans,Eschrichtius robustus,0.00245
Mesoplodon carlhubbsi,Enhydra lutris,0.00245
Mustela erminea,Mesoplodon bidens,0.00245
Neovison macrodon,Martes pennanti,0.00245
Onychomys leucogaster,Cervus elaphus,0.00245
Peromyscus keeni,Alces alces,0.00245
Peromyscus maniculatus,Microtus pinetorum,0.00245
Reithrodontomys megalotis,Parascalops breweri,0.00245
Sorex cinereus,Condylura cristata,0.00245
Sorex ugyunak,Dicrostonyx richardsoni,0.00245
Sorex vagrans,Mesoplodon mirus,0.00245
Blarina brevicauda,Rangifer tarandus,0.0024
Condylura cristata,Phocoenoides dalli,0.0024
Cryptotis parva,Mustela erminea,0.0024
Dipodomys ordii,Zapus hudsonius,0.0024
Euderma maculatum,Sorex fumeus,0.0024
Glaucomys sabrinus,Dicrostonyx nunatakensis,0.0024
Glaucomys volans,Hyperoodon ampullatus,0.0024
Martes americana,Mustela nigripes,0.0024
Mephitis mephitis,Myotis yumanensis,0.0024
Mesoplodon bidens,Myotis ciliolabrum,0.0024
Mesoplodon stejnegeri,Myotis yumanensis,0.0024
Mustela erminea,Mesoplodon mirus,0.0024
Neurotrichus gibbsii,Cynomys ludovicianus,0.0024
Perognathus parvus,Vulpes velox,0.0024
Peromyscus keeni,Cervus elaphus,0.0024
Peromyscus keeni,Lepus arcticus,0.0024
Peromyscus keeni,Marmota monax,0.0024
Peromyscus maniculatus,Antilocapra americana,0.0024
Phocoenoides dalli,Enhydra lutris,0.0024
Pipistrellus subflavus,Berardius bairdii,0.0024
Sorex bendirii,Castor canadensis,0.0024
Sorex bendirii,Dicrostonyx groenlandicus,0.0024
Sorex bendirii,Dicrostonyx nunatakensis,0.0024
Sorex fumeus,Mesoplodon mirus,0.0024
Sorex preblei,Callospermophilus saturatus,0.0024
Sylvilagus nuttallii,Dicrostonyx groenlandicus,0.0024
Aplodontia rufa,Phocoena phocoena,0.00235
Blarina brevicauda,Ochotona collaris,0.00235
Cryptotis parva,Glaucomys volans,0.00235
Dama dama,Sorex maritimensis,0.00235
Glaucomys sabrinus,Callospermophilus lateralis,0.00235
Glaucomys sabrinus,Delphinapterus leucas,0.00235
Glaucomys volans,Phocoena phocoena,0.00235
Glaucomys volans,Ziphius cavirostris,0.00235
Lasiurus cinereus,Callospermophilus saturatus,0.00235
Martes americana,Lasiurus blossevillii,0.00235
Mesoplodon mirus,Vulpes velox,0.00235
Neotoma cinerea,Mustela nigripes,0.00235
Neotoma cinerea,Odocoileus hemionus,0.00235
Neovison macrodon,Nyctinomops macrotis,0.00235
Onychomys leucogaster,Spilogale putorius,0.00235
Peromyscus keeni,Lepus europaeus,0.00235
Peromyscus leucopus,Alces alces,0.00235
Reithrodontomys megalotis,Procyon lotor,0.00235
Sorex bendirii,Dicrostonyx richardsoni,0.00235
Sorex palustris,Mesoplodon densirostris,0.00235
Sorex ugyunak,Ziphius cavirostris,0.00235
Sorex vagrans,Phenacomys ungava,0.00235
Sylvilagus nuttallii,Monodon monoceros,0.00235
Thomomys talpoides,Vulpes velox,0.00235
Thomomys talpoides,Zapus hudsonius,0.00235
Ursus arctos,Scalopus aquaticus,0.00235
Vulpes velox,Lasiurus blossevillii,0.00235
Antrozous pallidus,Mus musculus,0.0023
Aplodontia rufa,Dicrostonyx hudsonius,0.0023
Aplodontia rufa,Kogia breviceps,0.0023
Aplodontia rufa,Mesoplodon stejnegeri,0.0023
Callospermophilus lateralis,Sorex dispar,0.0023
Cryptotis parva,Cervus elaphus,0.0023
Cryptotis parva,Lasiurus cinereus,0.0023
Euderma maculatum,Cryptotis parva,0.0023
Glaucomys sabrinus,Callospermophilus saturatus,0.0023
Glaucomys sabrinus,Hyperoodon ampullatus,0.0023
Glaucomys volans,Delphinapterus leucas,0.0023
Lasiurus cinereus,Callospermophilus lateralis,0.0023
Mesoplodon mirus,Myotis yumanensis,0.0023
Mesoplodon mirus,Zapus hudsonius,0.0023
Mustela frenata,Zapus princeps,0.0023
Mustela nigripes,Martes americana,0.0023
Mustela nigripes,Rangifer tarandus,0.0023
Myotis volans,Didelphis virginiana,0.0023
Neurotrichus gibbsii,Enhydra lutris,0.0023
Onychomys leucogaster,Lasiurus borealis,0.0023
Onychomys leucogaster,Lepus europaeus,0.0023
Onychomys leucogaster,Ochotona princeps,0.0023
Peromyscus keeni,Mustela nigripes,0.0023
Pipistrellus subflavus,Ondatra zibethicus,0.0023
Reithrodontomys megalotis,Microtus longicaudus,0.0023
Sorex dispar,Mesoplodon mirus,0.0023
Sorex rohweri,Microtus miurus,0.0023
Sorex ugyunak,Callospermophilus lateralis,0.0023
Sylvilagus nuttallii,Erethizon dorsatum,0.0023
Tamiasciurus hudsonicus,Sorex trowbridgii,0.0023
Blarina brevicauda,Scapanus orarius,0.00225
Condylura cristata,Lemmus trimucronatus,0.00225
Cryptotis parva,Pipistrellus subflavus,0.00225
Glaucomys sabrinus,Castor canadensis,0.00225
Glaucomys volans,Callospermophilus lateralis,0.00225
Lasiurus cinereus,Dicrostonyx groenlandicus,0.00225
Lasiurus cinereus,Ondatra zibethicus,0.00225
Mesoplodon densirostris,Enhydra lutris,0.00225
Mesoplodon stejnegeri,Zapus hudsonius,0.00225
Mustela frenata,Myotis lucifugus,0.00225
Mustela nivalis,Sorex bendirii,0.00225
Mustela nivalis,Sorex merriami,0.00225
Neovison vison,Zapus trinotatus,0.00225
Nyctinomops macrotis,Sorex monticolus,0.00225
Peromyscus maniculatus,Microtus longicaudus,0.00225
Peromyscus maniculatus,Microtus richardsoni,0.00225
Pipistrellus subflavus,Mesoplodon carlhubbsi,0.00225
Reithrodontomys megalotis,Aplodontia rufa,0.00225
Reithrodontomys megalotis,Scapanus orarius,0.00225
Reithrodontomys megalotis,Spilogale putorius,0.00225
Sorex cinereus,Lemmus trimucronatus,0.00225
Sorex palustris,Kogia breviceps,0.00225
Sorex palustris,Kogia sima,0.00225
Sorex preblei,Mesoplodon stejnegeri,0.00225
Sorex ugyunak,Delphinapterus leucas,0.00225
Sylvilagus nuttallii,Perognathus parvus,0.00225
Thomomys talpoides,Lontra canadensis,0.00225
Ursus maritimus,Myotis leibii,0.00225
Blarina brevicauda,Corynorhinus townsendii,0.0022
Blarina brevicauda,Lasiurus borealis,0.0022
Blarina brevicauda,Mephitis mephitis,0.0022
Blarina brevicauda,Odocoileus hemionus,0.0022
Blarina brevicauda,Spilogale putorius,0.0022
Callospermophilus lateralis,Sorex hoyi,0.0022
Callospermophilus lateralis,Sorex palustris,0.0022
Glaucomys sabrinus,Dicrostonyx richardsoni,0.0022
Glaucomys volans,Berardius bairdii,0.0022
Kogia sima,Vulpes velox,0.0022
Lasiurus cinereus,Dicrostonyx nunatakensis,0.0022
Lasiurus cinereus,Peromyscus maniculatus,0.0022
Martes americana,Mustela frenata,0.0022
Myotis melanorhinus,Sorex arcticus,0.0022
Neotoma cinerea,Scapanus townsendii,0.0022
Neotoma cinerea,Sylvilagus transitionalis,0.0022
Onychomys leucogaster,Glaucomys volans,0.0022
Onychomys leucogaster,Mustela erminea,0.0022
Perognathus fasciatus,Lontra canadensis,0.0022
Peromyscus keeni,Mustela erminea,0.0022
Peromyscus leucopus,Martes americana,0.0022
Pipistrellus subflavus,Hyperoodon ampullatus,0.0022
Pipistrellus subflavus,Mesoplodon densirostris,0.0022
Reithrodontomys megalotis,Microtus pinetorum,0.0022
Sorex bendirii,Monodon monoceros,0.0022
Sorex fumeus,Lemmus trimucronatus,0.0022
Sorex monticolus,Microtus miurus,0.0022
Sorex rohweri,Phenacomys ungava,0.0022
Callospermophilus lateralis,Neurotrichus gibbsii,0.00215
Callospermophilus lateralis,Tamiasciurus hudsonicus,0.00215
Callospermophilus saturatus,Microtus oeconomus,0.00215
Corynorhinus townsendii,Mesoplodon bidens,0.00215
Eschrichtius robustus,Enhydra lutris,0.00215
Glaucomys sabrinus,Eschrichtius robustus,0.00215
Gulo gulo,Lasiurus blossevillii,0.00215
Lasiurus cinereus,Monodon monoceros,0.00215
Martes pennanti,Mustela nigripes,0.00215
Mesoplodon bidens,Zapus hudsonius,0.00215
Monodon monoceros,Taxidea taxus,0.00215
Neotoma cinerea,Urocitellus parryii,0.00215
Neurotrichus gibbsii,Vulpes velox,0.00215
Onychomys leucogaster,Ovis dalli,0.00215
Peromyscus keeni,Scapanus townsendii,0.00215
Peromyscus maniculatus,Urocitellus columbianus,0.00215
Pipistrellus subflavus,Monodon monoceros,0.00215
Reithrodontomys megalotis,Mustela nigripes,0.00215
Sorex vagrans,Microtus miurus,0.00215
Ursus arctos,Eptesicus fuscus,0.00215
Aplodontia rufa,Kogia sima,0.0021
Callospermophilus lateralis,Blarina brevicauda,0.0021
Canis lupus,Myotis ciliolabrum,0.0021
Corynorhinus townsendii,Condylura cristata,0.0021
Corynorhinus townsendii,Synaptomys cooperi,0.0021
Glaucomys sabrinus,Kogia breviceps,0.0021
Glaucomys sabrinus,Monodon monoceros,0.0021
Glaucomys volans,Dicrostonyx richardsoni,0.0021
Lasiurus borealis,Mesoplodon stejnegeri,0.0021
Mesoplodon carlhubbsi,Taxidea taxus,0.0021
Mustela erminea,Zapus trinotatus,0.0021
Mustela subpalmata,Lepus americanus,0.0021
Neotoma cinerea,Aplodontia rufa,0.0021
Nyctinomops macrotis,Sorex vagrans,0.0021
Sorex bendirii,Synaptomys cooperi,0.0021
Sorex cinereus,Mesoplodon stejnegeri,0.0021
Sorex palustris,Mus musculus,0.0021
Antrozous pallidus,Tamias amoenus,0.00205
Blarina brevicauda,Antrozous pallidus,0.00205
Blarina brevicauda,Marmota broweri,0.00205
Blarina brevicauda,Procyon lotor,0.00205
Cryptotis parva,Scapanus townsendii,0.00205
Euderma maculatum,Sorex haydeni,0.00205
Glaucomys sabrinus,Mesoplodon carlhubbsi,0.00205
Glaucomys sabrinus,Phocoena phocoena,0.00205
Hyperoodon ampullatus,Enhydra lutris,0.00205
Martes americana,Myotis evotis,0.00205
Mesoplodon bidens,Lontra canadensis,0.00205
Neotoma cinerea,Mephitis mephitis,0.00205
Nyctinomops macrotis,Sorex cinereus,0.00205
Peromyscus keeni,Martes americana,0.00205
Peromyscus maniculatus,Scapanus orarius,0.00205
Pipistrellus subflavus,Kogia sima,0.00205
Reithrodontomys megalotis,Pipistrellus subflavus,0.00205
Sorex bendirii,Callospermophilus lateralis,0.00205
Sorex rohweri,Sylvilagus nuttallii,0.00205
Sorex ugyunak,Callospermophilus saturatus,0.00205
Sylvilagus nuttallii,Dicrostonyx nunatakensis,0.00205
Sylvilagus nuttallii,Peromyscus maniculatus,0.00205
Sylvilagus nuttallii,Reithrodontomys megalotis,0.00205
Vulpes lagopus,Myotis thysanodes,0.00205
Alces alces,Sorex trowbridgii,0.002
Blarina brevicauda,Mustela nigripes,0.002
Blarina brevicauda,Scapanus townsendii,0.002
Callospermophilus saturatus,Dipodomys ordii,0.002
Canis lupus,Myotis yumanensis,0.002
Euderma maculatum,Neurotrichus gibbsii,0.002
Glaucomys sabrinus,Berardius bairdii,0.002
Lasiurus cinereus,Neotoma cinerea,0.002
Marmota broweri,Sorex trowbridgii,0.002
Mesoplodon stejnegeri,Myotis ciliolabrum,0.002
Onychomys leucogaster,Lasiurus cinereus,0.002
Peromyscus keeni,Scalopus aquaticus,0.002
Peromyscus leucopus,Marmota caligata,0.002
Peromyscus leucopus,Scalopus aquaticus,0.002
Peromyscus maniculatus,Odocoileus virginianus,0.002
Peromyscus maniculatus,Parascalops breweri,0.002
Pipistrellus subflavus,Phocoena phocoena,0.002
Procyon lotor,Myotis yumanensis,0.002
Procyon lotor,Ursus americanus,0.002
Reithrodontomys megalotis,Urocitellus parryii,0.002
Sorex bendirii,Callospermophilus saturatus,0.002
Sorex bendirii,Phocoena phocoena,0.002
Sorex dispar,Phenacomys intermedius,0.002
Sorex palustris,Eschrichtius robustus,0.002
Sorex preblei,Mesoplodon mirus,0.002
Sorex preblei,Synaptomys borealis,0.002
Sorex rohweri,Phenacomys intermedius,0.002
Sorex rohweri,Tamias amoenus,0.002
Sorex vagrans,Tamias amoenus,0.002
Ursus arctos,Myotis evotis,0.002
Aplodontia rufa,Eschrichtius robustus,0.00195
Callospermophilus lateralis,Erethizon dorsatum,0.00195
Callospermophilus lateralis,Sorex preblei,0.00195
Callospermophilus saturatus,Erethizon dorsatum,0.00195
Callospermophilus saturatus,Lemmiscus curtatus,0.00195
Callospermophilus saturatus,Microtus chrotorrhinus,0.00195
Condylura cristata,Sylvilagus nuttallii,0.00195
Cryptotis parva,Marmota monax,0.00195
Cryptotis parva,Scalopus aquaticus,0.00195
Delphinapterus leucas,Enhydra lutris,0.00195
Euderma maculatum,Blarina brevicauda,0.00195
Gulo gulo,Myotis melanorhinus,0.00195
Neurotrichus gibbsii,Taxidea taxus,0.00195
Nyctinomops macrotis,Sorex fumeus,0.00195
Onychomys leucogaster,Alces alces,0.00195
Onychomys leucogaster,Scapanus townsendii,0.00195
Perognathus parvus,Zapus hudsonius,0.00195
Reithrodontomys megalotis,Ochotona collaris,0.00195
Sorex bendirii,Ziphius cavirostris,0.00195
Sorex palustris,Dicrostonyx hudsonius,0.00195
Sorex ugyunak,Mesoplodon bidens,0.00195
Sorex ugyunak,Synaptomys cooperi,0.00195
Sylvilagus nuttallii,Dicrostonyx richardsoni,0.00195
Sylvilagus transitionalis,Sorex maritimensis,0.00195
Tamias striatus,Sorex arcticus,0.00195
Blarina brevicauda,Ochotona princeps,0.0019
Callospermophilus saturatus,Microtus pennsylvanicus,0.0019
Callospermophilus saturatus,Microtus xanthognathus,0.0019
Condylura cristata,Condylura cristata,0.0019
Cryptotis parva,Lepus europaeus,0.0019
Dipodomys ordii,Lontra canadensis,0.0019
Euderma maculatum,Sorex bendirii,0.0019
Kogia breviceps,Enhydra lutris,0.0019
Mesoplodon bidens,Vulpes velox,0.0019
Monodon monoceros,Enhydra lutris,0.0019
Mustela nigripes,Antilocapra americana,0.0019
Neovison vison,Myotis keenii,0.0019
Neovison vison,Myotis leibii,0.0019
Neurotrichus gibbsii,Nyctinomops macrotis,0.0019
Peromyscus maniculatus,Ochotona princeps,0.0019
Pipistrellus subflavus,Ziphius cavirostris,0.0019
Reithrodontomys megalotis,Corynorhinus townsendii,0.0019
Reithrodontomys megalotis,Microtus richardsoni,0.0019
Sorex bendirii,Hyperoodon ampullatus,0.0019
Sorex palustris,Mesoplodon bidens,0.0019
Sorex palustris,Phocoenoides dalli,0.0019
Sorex ugyunak,Phocoenoides dalli,0.0019
Ziphius cavirostris,Enhydra lutris,0.0019
Blarina brevicauda,Aplodontia rufa,0.00185
Callospermophilus saturatus,Microtus ochrogaster,0.00185
Cryptotis parva,Alces alces,0.00185
Cryptotis parva,Glaucomys sabrinus,0.00185
Cryptotis parva,Marmota caligata,0.00185
Euderma maculatum,Sorex palustris,0.00185
Glaucomys volans,Kogia sima,0.00185
Lasiurus cinereus,Castor canadensis,0.00185
Lasiurus cinereus,Dicrostonyx richardsoni,0.00185
Lasiurus cinereus,Hyperoodon ampullatus,0.00185
Lynx rufus,Myotis melanorhinus,0.00185
Mesoplodon mirus,Myotis ciliolabrum,0.00185
Neotoma cinerea,Pipistrellus subflavus,0.00185
Neotoma cinerea,Scalopus aquaticus,0.00185
Nyctinomops macrotis,Blarina brevicauda,0.00185
Onychomys leucogaster,Ochotona collaris,0.00185
Peromyscus maniculatus,Antrozous pallidus,0.00185
Pipistrellus subflavus,Kogia breviceps,0.00185
Procyon lotor,Myotis septentrionalis,0.00185
Reithrodontomys megalotis,Ochotona princeps,0.00185
Reithrodontomys megalotis,Ovis dalli,0.00185
Sorex fumeus,Microtus miurus,0.00185
Sorex fumeus,Tamias amoenus,0.00185
Sorex monticolus,Sylvilagus nuttallii,0.00185
Sorex preblei,Kogia sima,0.00185
Sorex ugyunak,Berardius bairdii,0.00185
Sorex ugyunak,Kogia sima,0.00185
Ursus maritimus,Myotis thysanodes,0.00185
Vulpes vulpes,Lasiurus blossevillii,0.00185
Blarina brevicauda,Lepus arcticus,0.0018
Blarina brevicauda,Urocitellus parryii,0.0018
Callospermophilus saturatus,Peromyscus leucopus,0.0018
Canis rufus,Myotis ciliolabrum,0.0018
Euderma maculatum,Tamiasciurus hudsonicus,0.0018
Hyperoodon ampullatus,Taxidea taxus,0.0018
Lasiurus borealis,Mesoplodon bidens,0.0018
Mesoplodon mirus,Myotis septentrionalis,0.0018
Neotoma cinerea,Marmota broweri,0.0018
Nyctinomops macrotis,Sorex dispar,0.0018
Peromyscus leucopus,Marmota monax,0.0018
Peromyscus maniculatus,Corynorhinus townsendii,0.0018
Reithrodontomys megalotis,Glaucomys sabrinus,0.0018
Reithrodontomys megalotis,Glaucomys volans,0.0018
Reithrodontomys megalotis,Lasiurus borealis,0.0018
Reithrodontomys megalotis,Lasiurus cinereus,0.0018
Sorex bendirii,Delphinapterus leucas,0.0018
Sorex bendirii,Eschrichtius robustus,0.0018
Sorex cinereus,Microtus miurus,0.0018
Sorex vagrans,Phenacomys intermedius,0.0018
Sylvilagus nuttallii,Castor canadensis,0.0018
Vulpes velox,Myotis melanorhinus,0.0018
Antrozous pallidus,Lemmus trimucronatus,0.00175
Aplodontia rufa,Mesoplodon mirus,0.00175
Berardius bairdii,Enhydra lutris,0.00175
Callospermophilus lateralis,Microtus pennsylvanicus,0.00175
Callospermophilus saturatus,Geomys bursarius,0.00175
Callospermophilus saturatus,Peromyscus keeni,0.00175
Condylura cristata,Mesoplodon bidens,0.00175
Condylura cristata,Mesoplodon stejnegeri,0.00175
Condylura cristata,Microtus miurus,0.00175
Corynorhinus townsendii,Mesoplodon stejnegeri,0.00175
Cryptotis parva,Martes americana,0.00175
Enhydra lutris,Cynomys ludovicianus,0.00175
Enhydra lutris,Euderma maculatum,0.00175
Lasiurus cinereus,Mesoplodon densirostris,0.00175
Lynx rufus,Vulpes vulpes,0.00175
Martes americana,Rangifer tarandus,0.00175
Neotoma cinerea,Dama mesopotamica,0.00175
Neotoma cinerea,Lasiurus cinereus,0.00175
Neotoma cinerea,Ovis dalli,0.00175
Neotoma cinerea,Scapanus orarius,0.00175
Nyctinomops macrotis,Sorex preblei,0.00175
Nyctinomops macrotis,Sorex rohweri,0.00175
Onychomys leucogaster,Lepus arcticus,0.00175
Onychomys leucogaster,Martes americana,0.00175
Peromyscus keeni,Marmota caligata,0.00175
Peromyscus leucopus,Gulo gulo,0.00175
Peromyscus leucopus,Mustela nivalis,0.00175
Peromyscus maniculatus,Lasiurus borealis,0.00175
Peromyscus maniculatus,Urocitellus parryii,0.00175
Phocoena phocoena,Taxidea taxus,0.00175
Sorex bendirii,Mus musculus,0.00175
Sorex bendirii,Phocoenoides dalli,0.00175
Sorex palustris,Synaptomys borealis,0.00175
