from,to,score
Gulo gulo,Myotis evotis,0.00145
Lasiurus borealis,Dicrostonyx hudsonius,0.00145
Lasiurus borealis,Mus musculus,0.00145
Lontra canadensis,Alces alces,0.00145
Lynx rufus,Lasiurus blossevillii,0.00145
Mus musculus,Sorex maritimensis,0.00145
Mustela nigripes,Martes pennanti,0.00145
Neotoma cinerea,Scapanus townsendii,0.00145
Nyctinomops macrotis,Sorex monticolus,0.00145
Peromyscus keeni,Martes americana,0.00145
Peromyscus maniculatus,Alces alces,0.00145
Peromyscus maniculatus,Glaucomys sabrinus,0.00145
Reithrodontomys megalotis,Lepus europaeus,0.00145
Reithrodontomys megalotis,Martes americana,0.00145
Sorex monticolus,Phenacomys intermedius,0.00145
Sorex preblei,Sylvilagus nuttallii,0.00145
Sorex vagrans,Zapus princeps,0.00145
Sylvilagus nuttallii,Callospermophilus saturatus,0.00145
Taxidea taxus,Mustela erminea,0.00145
Callospermophilus saturatus,Castor canadensis,0.0014
Cryptotis parva,Mustela nivalis,0.0014
Euderma maculatum,Sorex ugyunak,0.0014
Lasiurus borealis,Condylura cristata,0.0014
Marmota flaviventris,Didelphis virginiana,0.0014
Martes americana,Alces alces,0.0014
Mustela erminea,Aplodontia rufa,0.0014
Neotoma cinerea,Lasiurus cinereus,0.0014
Neurotrichus gibbsii,Vulpes velox,0.0014
Onychomys leucogaster,Marmota caligata,0.0014
Onychomys leucogaster,Martes pennanti,0.0014
Parascalops breweri,Microtus townsendii,0.0014
Peromyscus keeni,Lepus arcticus,0.0014
Peromyscus keeni,Mustela subpalmata,0.0014
Peromyscus keeni,Myotis melanorhinus,0.0014
Peromyscus maniculatus,Ochotona collaris,0.0014
Reithrodontomys megalotis,Lepus arcticus,0.0014
Spilogale putorius,Vulpes vulpes,0.0014
Taxidea taxus,Dama dama,0.0014
Antrozous pallidus,Phenacomys intermedius,0.00135
Antrozous pallidus,Phenacomys ungava,0.00135
Blarina brevicauda,Marmota monax,0.00135
Callospermophilus lateralis,Peromyscus leucopus,0.00135
Condylura cristata,Phenacomys intermedius,0.00135
Euderma maculatum,Sorex palustris,0.00135
Glaucomys sabrinus,Synaptomys cooperi,0.00135
Lasiurus cinereus,Callospermophilus lateralis,0.00135
Martes pennanti,Rangifer tarandus,0.00135
Microtus pennsylvanicus,Didelphis virginiana,0.00135
Mustela frenata,Mustela frenata,0.00135
Mustela nivalis,Neurotrichus gibbsii,0.00135
Neotoma cinerea,Lepus arcticus,0.00135
Neovison vison,Eptesicus fuscus,0.00135
Peromyscus keeni,Bison bison,0.00135
Peromyscus leucopus,Bison bison,0.00135
Reithrodontomys megalotis,Marmota caligata,0.00135
Reithrodontomys megalotis,Mustela erminea,0.00135
Sorex cinereus,Phenacomys ungava,0.00135
Vulpes velox,Myotis melanorhinus,0.00135
Callospermophilus lateralis,Microtus chrotorrhinus,0.0013
Callospermophilus lateralis,Microtus oeconomus,0.0013
Callospermophilus saturatus,Dicrostonyx groenlandicus,0.0013
Callospermophilus saturatus,Microtus chrotorrhinus,0.0013
Callospermophilus saturatus,Sorex tundrensis,0.0013
Callospermophilus saturatus,Tamiasciurus douglasii,0.0013
Corynorhinus townsendii,Condylura cristata,0.0013
Cryptotis parva,Marmota caligata,0.0013
Cryptotis parva,Martes pennanti,0.0013
Cryptotis parva,Oreamnos americanus,0.0013
Lynx rufus,Canis lupus,0.0013
Martes americana,Antilocapra americana,0.0013
Mustela erminea,Urocitellus parryii,0.0013
Neotoma cinerea,Scalopus aquaticus,0.0013
Nyctinomops macrotis,Sorex ugyunak,0.0013
Onychomys leucogaster,Marmota monax,0.0013
Onychomys leucogaster,Myotis melanorhinus,0.0013
Onychomys leucogaster,Ovis canadensis,0.0013
Parascalops breweri,Sorex trowbridgii,0.0013
Peromyscus maniculatus,Glaucomys volans,0.0013
Puma concolor,Myotis evotis,0.0013
Puma concolor,Zapus princeps,0.0013
Reithrodontomys megalotis,Ochotona collaris,0.0013
Scalopus aquaticus,Didelphis virginiana,0.0013
Sorex bendirii,Mus musculus,0.0013
Sorex cinereus,Phenacomys intermedius,0.0013
Aplodontia rufa,Mus musculus,0.00125
Callospermophilus lateralis,Microtus ochrogaster,0.00125
Callospermophilus lateralis,Perognathus fasciatus,0.00125
Callospermophilus saturatus,Microtus xanthognathus,0.00125
Corynorhinus townsendii,Tamias amoenus,0.00125
Euderma maculatum,Geomys bursarius,0.00125
Gulo gulo,Myotis leibii,0.00125
Lasiurus blossevillii,Sorex trowbridgii,0.00125
Lynx canadensis,Lynx canadensis,0.00125
Lynx canadensis,Zapus princeps,0.00125
Martes pennanti,Eptesicus fuscus,0.00125
Mustela nigripes,Gulo gulo,0.00125
Neurotrichus gibbsii,Nyctinomops macrotis,0.00125
Nyctinomops macrotis,Sorex haydeni,0.00125
Onychomys leucogaster,Scalopus aquaticus,0.00125
Peromyscus leucopus,Marmota flaviventris,0.00125
Peromyscus maniculatus,Scapanus townsendii,0.00125
Reithrodontomys megalotis,Alces alces,0.00125
Reithrodontomys megalotis,Mustela nivalis,0.00125
Sorex preblei,Phenacomys intermedius,0.00125
Ursus arctos,Myotis keenii,0.00125
Antrozous pallidus,Lemmus trimucronatus,0.0012
Blarina brevicauda,Gulo gulo,0.0012
Callospermophilus lateralis,Dipodomys ordii,0.0012
Callospermophilus saturatus,Perognathus parvus,0.0012
Callospermophilus saturatus,Sciurus niger,0.0012
Canis latrans,Myotis yumanensis,0.0012
Condylura cristata,Myodes gapperi,0.0012
Corynorhinus townsendii,Mus musculus,0.0012
Cryptotis parva,Myotis melanorhinus,0.0012
Euderma maculatum,Erethizon dorsatum,0.0012
Neotoma cinerea,Martes americana,0.0012
Onychomys leucogaster,Euderma maculatum,0.0012
Onychomys leucogaster,Myotis evotis,0.0012
Peromyscus leucopus,Oreamnos americanus,0.0012
Peromyscus maniculatus,Lasiurus cinereus,0.0012
Peromyscus maniculatus,Mustela nivalis,0.0012
Peromyscus maniculatus,Ochotona princeps,0.0012
Sorex bendirii,Synaptomys borealis,0.0012
Sorex dispar,Tamias townsendii,0.0012
Sorex palustris,Tamias amoenus,0.0012
Sylvilagus nuttallii,Callospermophilus lateralis,0.0012
Antrozous pallidus,Microtus miurus,0.00115
Callospermophilus lateralis,Erethizon dorsatum,0.00115
Callospermophilus lateralis,Sciurus niger,0.00115
Canis rufus,Lasionycteris noctivagans,0.00115
Cryptotis parva,Gulo gulo,0.00115
Cryptotis parva,Ictidomys tridecemlineatus,0.00115
Cryptotis parva,Martes americana,0.00115
Cryptotis parva,Ovibos moschatus,0.00115
Euderma maculatum,Peromyscus keeni,0.00115
Euderma maculatum,Reithrodontomys megalotis,0.00115
Euderma maculatum,Sciurus niger,0.00115
Lasiurus borealis,Tamias amoenus,0.00115
Lontra canadensis,Martes americana,0.00115
Lynx rufus,Myotis californicus,0.00115
Microtus ochrogaster,Sorex arcticus,0.00115
Mustela frenata,Alces alces,0.00115
Perognathus parvus,Zapus hudsonius,0.00115
Peromyscus keeni,Ictidomys tridecemlineatus,0.00115
Peromyscus leucopus,Myotis melanorhinus,0.00115
Peromyscus leucopus,Ovibos moschatus,0.00115
Peromyscus maniculatus,Marmota broweri,0.00115
Sorex vagrans,Myodes gapperi,0.00115
Ursus maritimus,Myotis thysanodes,0.00115
Vulpes velox,Myotis californicus,0.00115
Antrozous pallidus,Tamias townsendii,0.0011
Antrozous pallidus,Zapus trinotatus,0.0011
Blarina brevicauda,Euderma maculatum,0.0011
Blarina brevicauda,Marmota caligata,0.0011
Callospermophilus lateralis,Reithrodontomys megalotis,0.0011
Callospermophilus lateralis,Sorex tundrensis,0.0011
Condylura cristata,Tamias amoenus,0.0011
Eptesicus fuscus,Sorex arcticus,0.0011
Euderma maculatum,Lemmiscus curtatus,0.0011
Geomys bursarius,Taxidea taxus,0.0011
Lynx canadensis,Puma concolor,0.0011
Martes americana,Myotis thysanodes,0.0011
Neotoma cinerea,Gulo gulo,0.0011
Onychomys leucogaster,Mustela subpalmata,0.0011
Peromyscus leucopus,Myotis leibii,0.0011
Pipistrellus subflavus,Sylvilagus nuttallii,0.0011
Procyon lotor,Nyctinomops macrotis,0.0011
Puma concolor,Lynx canadensis,0.0011
Puma concolor,Myotis californicus,0.0011
Scapanus orarius,Sorex trowbridgii,0.0011
Sorex fumeus,Phenacomys intermedius,0.0011
Sorex preblei,Tamias amoenus,0.0011
Sorex rohweri,Sylvilagus floridanus,0.0011
Sorex rohweri,Tamias amoenus,0.0011
Sorex ugyunak,Condylura cristata,0.0011
Sylvilagus nuttallii,Synaptomys cooperi,0.0011
Ursus maritimus,Lepus townsendii,0.0011
Ursus maritimus,Myotis lucifugus,0.0011
Antrozous pallidus,Sylvilagus floridanus,0.00105
Blarina brevicauda,Martes pennanti,0.00105
Callospermophilus lateralis,Dicrostonyx groenlandicus,0.00105
Callospermophilus lateralis,Neotoma cinerea,0.00105
Callospermophilus lateralis,Perognathus parvus,0.00105
Callospermophilus lateralis,Tamiasciurus douglasii,0.00105
Cryptotis parva,Bison bison,0.00105
Cryptotis parva,Myotis evotis,0.00105
Glaucomys volans,Synaptomys cooperi,0.00105
Lynx canadensis,Nyctinomops macrotis,0.00105
Neotoma cinerea,Mustela nivalis,0.00105
Nyctinomops macrotis,Sorex bendirii,0.00105
Onychomys leucogaster,Gulo gulo,0.00105
Onychomys leucogaster,Oreamnos americanus,0.00105
Peromyscus keeni,Mustela frenata,0.00105
Peromyscus keeni,Myotis thysanodes,0.00105
Peromyscus leucopus,Mustela subpalmata,0.00105
Peromyscus maniculatus,Scalopus aquaticus,0.00105
Sorex fumeus,Zapus princeps,0.00105
Sorex monticolus,Myodes gapperi,0.00105
Sorex rohweri,Lepus americanus,0.00105
Aplodontia rufa,Synaptomys borealis,0.001
Blarina brevicauda,Bison bison,0.001
Callospermophilus lateralis,Callospermophilus saturatus,0.001
Callospermophilus lateralis,Microtus xanthognathus,0.001
Cryptotis parva,Euderma maculatum,0.001
Cryptotis parva,Ovis canadensis,0.001
Euderma maculatum,Dipodomys ordii,0.001
Lynx canadensis,Myotis evotis,0.001
Martes americana,Myotis keenii,0.001
Neotoma cinerea,Marmota monax,0.001
Nyctinomops macrotis,Lemmiscus curtatus,0.001
Nyctinomops macrotis,Neurotrichus gibbsii,0.001
Nyctinomops macrotis,Sorex hoyi,0.001
Nyctinomops macrotis,Tamiasciurus hudsonicus,0.001
Onychomys leucogaster,Myotis californicus,0.001
Peromyscus keeni,Myotis californicus,0.001
Peromyscus keeni,Neovison vison,0.001
Peromyscus keeni,Ovibos moschatus,0.001
Puma concolor,Canis lupus,0.001
Sorex bendirii,Condylura cristata,0.001
Sorex dispar,Zapus princeps,0.001
Sorex fumeus,Myodes gapperi,0.001
Sorex rohweri,Antilocapra americana,0.001
Sorex ugyunak,Synaptomys borealis,0.001
Sorex vagrans,Lepus americanus,0.001
Sylvilagus nuttallii,Dicrostonyx richardsoni,0.001
Ursus maritimus,Ochotona princeps,0.001
Antrozous pallidus,Antilocapra americana,0.00095
Antrozous pallidus,Spilogale putorius,0.00095
Blarina brevicauda,Mustela subpalmata,0.00095
Callospermophilus lateralis,Thomomys talpoides,0.00095
Callospermophilus saturatus,Dicrostonyx nunatakensis,0.00095
Canis lupus,Lasionycteris noctivagans,0.00095
Euderma maculatum,Thomomys talpoides,0.00095
Glaucomys sabrinus,Condylura cristata,0.00095
Gulo gulo,Nyctinomops macrotis,0.00095
Lynx rufus,Nyctinomops macrotis,0.00095
Neotoma cinerea,Bison bison,0.00095
Nyctinomops macrotis,Dipodomys ordii,0.00095
Onychomys leucogaster,Mustela frenata,0.00095
Peromyscus keeni,Myotis leibii,0.00095
Peromyscus leucopus,Myotis californicus,0.00095
Peromyscus leucopus,Napaeozapus insignis,0.00095
Peromyscus maniculatus,Euderma maculatum,0.00095
Reithrodontomys megalotis,Martes pennanti,0.00095
Sorex dispar,Lepus americanus,0.00095
Sorex palustris,Phenacomys ungava,0.00095
Tamias minimus,Sorex arcticus,0.00095
Tamiasciurus hudsonicus,Microtus townsendii,0.00095
Ursus americanus,Ursus americanus,0.00095
Antrozous pallidus,Dama dama,0.0009
Antrozous pallidus,Urocitellus richardsonii,0.0009
Callospermophilus lateralis,Lemmiscus curtatus,0.0009
Callospermophilus saturatus,Ondatra zibethicus,0.0009
Euderma maculatum,Microtus oeconomus,0.0009
Euderma maculatum,Peromyscus maniculatus,0.0009
Glaucomys sabrinus,Sylvilagus nuttallii,0.0009
Glaucomys sabrinus,Synaptomys borealis,0.0009
Gulo gulo,Eptesicus fuscus,0.0009
Lasiurus cinereus,Dicrostonyx hudsonius,0.0009
Lynx canadensis,Myotis californicus,0.0009
Mustela frenata,Antilocapra americana,0.0009
Mustela nigripes,Lasiurus blossevillii,0.0009
Neotoma cinerea,Myotis evotis,0.0009
Neovison vison,Myotis thysanodes,0.0009
Nyctinomops macrotis,Onychomys leucogaster,0.0009
Peromyscus keeni,Myotis evotis,0.0009
Peromyscus keeni,Myotis keenii,0.0009
Peromyscus leucopus,Myotis keenii,0.0009
Peromyscus leucopus,Ovis canadensis,0.0009
Peromyscus maniculatus,Marmota monax,0.0009
Pipistrellus subflavus,Condylura cristata,0.0009
Reithrodontomys megalotis,Scalopus aquaticus,0.0009
Sorex palustris,Sylvilagus nuttallii,0.0009
Sorex rohweri,Myodes gapperi,0.0009
Ursus maritimus,Lontra canadensis,0.0009
Antrozous pallidus,Procyon lotor,0.00085
Antrozous pallidus,Sylvilagus transitionalis,0.00085
Aplodontia rufa,Tamias amoenus,0.00085
Callospermophilus saturatus,Callospermophilus lateralis,0.00085
Euderma maculatum,Microtus ochrogaster,0.00085
Euderma maculatum,Onychomys leucogaster,0.00085
Gulo gulo,Mustela frenata,0.00085
Lasiurus cinereus,Sylvilagus nuttallii,0.00085
Lynx canadensis,Canis lupus,0.00085
Lynx rufus,Canis rufus,0.00085
Lynx rufus,Scapanus townsendii,0.00085
Martes americana,Eptesicus fuscus,0.00085
Myotis leibii,Sorex arcticus,0.00085
Neotoma cinerea,Mustela subpalmata,0.00085
Neotoma cinerea,Myotis melanorhinus,0.00085
Nyctinomops macrotis,Erethizon dorsatum,0.00085
Nyctinomops macrotis,Perognathus fasciatus,0.00085
Nyctinomops macrotis,Peromyscus keeni,0.00085
Onychomys leucogaster,Myotis keenii,0.00085
Peromyscus leucopus,Ictidomys tridecemlineatus,0.00085
Peromyscus leucopus,Neovison vison,0.00085
Peromyscus maniculatus,Bison bison,0.00085
Peromyscus maniculatus,Marmota caligata,0.00085
Pipistrellus subflavus,Synaptomys cooperi,0.00085
Puma concolor,Myotis leibii,0.00085
Sorex palustris,Condylura cristata,0.00085
Sorex palustris,Microtus miurus,0.00085
Sorex rohweri,Myodes rutilus,0.00085
Antrozous pallidus,Antrozous pallidus,0.0008
Blarina brevicauda,Mustela frenata,0.0008
Blarina brevicauda,Neovison vison,0.0008
Callospermophilus lateralis,Peromyscus maniculatus,0.0008
Callospermophilus saturatus,Reithrodontomys megalotis,0.0008
Cryptotis parva,Mustela frenata,0.0008
Cryptotis parva,Myotis californicus,0.0008
Euderma maculatum,Microtus chrotorrhinus,0.0008
Euderma maculatum,Tamiasciurus douglasii,0.0008
Glaucomys volans,Condylura cristata,0.0008
Lasiurus borealis,Synaptomys borealis,0.0008
Marmota broweri,Microtus oregoni,0.0008
Martes pennanti,Alces alces,0.0008
Martes pennanti,Neovison vison,0.0008
Mustela frenata,Neovison vison,0.0008
Mustela nigripes,Dama dama,0.0008
Neotoma cinerea,Ictidomys tridecemlineatus,0.0008
Neotoma cinerea,Marmota caligata,0.0008
Neotoma cinerea,Oreamnos americanus,0.0008
Neovison vison,Alces alces,0.0008
Neovison vison,Rangifer tarandus,0.0008
Neurotrichus gibbsii,Zapus hudsonius,0.0008
Perognathus fasciatus,Lasionycteris noctivagans,0.0008
Peromyscus keeni,Lasiurus blossevillii,0.0008
Peromyscus leucopus,Mustela frenata,0.0008
Peromyscus leucopus,Tamias striatus,0.0008
Reithrodontomys megalotis,Euderma maculatum,0.0008
Reithrodontomys megalotis,Oreamnos americanus,0.0008
Sorex bendirii,Sylvilagus nuttallii,0.0008
Sorex cinereus,Myodes gapperi,0.0008
Sorex cinereus,Zapus princeps,0.0008
Sorex dispar,Urocitellus columbianus,0.0008
Sorex fumeus,Antilocapra americana,0.0008
Sorex fumeus,Lepus americanus,0.0008
Sorex monticolus,Sylvilagus floridanus,0.0008
Sorex preblei,Phenacomys ungava,0.0008
Sorex rohweri,Rangifer tarandus,0.0008
Sorex vagrans,Tamias townsendii,0.0008
Synaptomys borealis,Didelphis virginiana,0.0008
Vulpes vulpes,Myotis evotis,0.0008
Vulpes vulpes,Myotis melanorhinus,0.0008
Blarina brevicauda,Lepus townsendii,0.00075
Blarina brevicauda,Myotis californicus,0.00075
Callospermophilus lateralis,Dicrostonyx richardsoni,0.00075
Callospermophilus saturatus,Callospermophilus saturatus,0.00075
Cryptotis parva,Myotis leibii,0.00075
Cryptotis parva,Poliocitellus franklinii,0.00075
Erethizon dorsatum,Taxidea taxus,0.00075
Euderma maculatum,Perognathus parvus,0.00075
Glaucomys sabrinus,Mus musculus,0.00075
Martes americana,Neovison vison,0.00075
Martes pennanti,Antilocapra americana,0.00075
Martes pennanti,Myotis thysanodes,0.00075
Mephitis mephitis,Nyctinomops macrotis,0.00075
Neotoma cinerea,Euderma maculatum,0.00075
Neovison vison,Myotis lucifugus,0.00075
Nyctinomops macrotis,Thomomys talpoides,0.00075
Onychomys leucogaster,Ictidomys tridecemlineatus,0.00075
Peromyscus keeni,Marmota flaviventris,0.00075
Peromyscus keeni,Oreamnos americanus,0.00075
Peromyscus keeni,Ovis canadensis,0.00075
Peromyscus maniculatus,Martes pennanti,0.00075
Peromyscus maniculatus,Myotis evotis,0.00075
Puma concolor,Myotis keenii,0.00075
Puma concolor,Vulpes vulpes,0.00075
Reithrodontomys megalotis,Marmota monax,0.00075
Sorex dispar,Aplodontia rufa,0.00075
Sorex dispar,Myodes gapperi,0.00075
Sorex monticolus,Tamias townsendii,0.00075
Sorex palustris,Lemmus trimucronatus,0.00075
Sorex rohweri,Odocoileus virginianus,0.00075
Sorex vagrans,Dama dama,0.00075
Sorex vagrans,Myodes rutilus,0.00075
Sorex vagrans,Sylvilagus floridanus,0.00075
Sorex vagrans,Zapus trinotatus,0.00075
Spilogale putorius,Nyctinomops macrotis,0.00075
Sylvilagus floridanus,Sorex arcticus,0.00075
Vulpes velox,Myotis evotis,0.00075
Vulpes vulpes,Myotis californicus,0.00075
Alces alces,Sorex rohweri,0.0007
Antrozous pallidus,Mephitis mephitis,0.0007
Antrozous pallidus,Myodes gapperi,0.0007
Antrozous pallidus,Urocitellus columbianus,0.0007
Corynorhinus townsendii,Lemmus trimucronatus,0.0007
Cryptotis parva,Mustela subpalmata,0.0007
Cryptotis parva,Myotis lucifugus,0.0007
Euderma maculatum,Microtus montanus,0.0007
Glaucomys volans,Sylvilagus nuttallii,0.0007
Lasiurus cinereus,Condylura cristata,0.0007
Lontra canadensis,Odocoileus virginianus,0.0007
Lynx canadensis,Myotis keenii,0.0007
Mustela nivalis,Dipodomys ordii,0.0007
Nyctinomops macrotis,Microtus chrotorrhinus,0.0007
Nyctinomops macrotis,Microtus ochrogaster,0.0007
Nyctinomops macrotis,Peromyscus leucopus,0.0007
Onychomys leucogaster,Myotis lucifugus,0.0007
Onychomys leucogaster,Urocyon cinereoargenteus,0.0007
Peromyscus keeni,Myotis lucifugus,0.0007
Peromyscus leucopus,Myotis thysanodes,0.0007
Peromyscus maniculatus,Oreamnos americanus,0.0007
Procyon lotor,Taxidea taxus,0.0007
Reithrodontomys megalotis,Gulo gulo,0.0007
Reithrodontomys megalotis,Myotis melanorhinus,0.0007
Scapanus townsendii,Sorex arcticus,0.0007
Sorex cinereus,Antilocapra americana,0.0007
Sorex cinereus,Dama dama,0.0007
Sorex cinereus,Myodes rutilus,0.0007
Sorex dispar,Myodes rutilus,0.0007
Sorex dispar,Sylvilagus floridanus,0.0007
Sorex fumeus,Dama dama,0.0007
Sorex fumeus,Myodes rutilus,0.0007
Sorex monticolus,Zapus princeps,0.0007
Sorex rohweri,Zapus princeps,0.0007
Sorex vagrans,Lasiurus borealis,0.0007
Spilogale putorius,Canis lupus,0.0007
Sylvilagus nuttallii,Dicrostonyx hudsonius,0.0007
Tamias striatus,Sorex trowbridgii,0.0007
Thomomys talpoides,Lasionycteris noctivagans,0.0007
Antrozous pallidus,Aplodontia rufa,0.00065
Antrozous pallidus,Odocoileus virginianus,0.00065
Blarina brevicauda,Ictidomys tridecemlineatus,0.00065
Blarina brevicauda,Myotis keenii,0.00065
Blarina brevicauda,Ovibos moschatus,0.00065
Callospermophilus lateralis,Ondatra zibethicus,0.00065
Callospermophilus saturatus,Dicrostonyx richardsoni,0.00065
Euderma maculatum,Microtus pennsylvanicus,0.00065
Euderma maculatum,Neotoma cinerea,0.00065
Glaucomys volans,Mus musculus,0.00065
Glaucomys volans,Tamias amoenus,0.00065
Gulo gulo,Myotis keenii,0.00065
Lynx canadensis,Myotis leibii,0.00065
Lynx rufus,Myotis leibii,0.00065
Martes americana,Ictidomys tridecemlineatus,0.00065
Martes pennanti,Myotis lucifugus,0.00065
Mustela nivalis,Perognathus parvus,0.00065
Neotoma cinerea,Marmota flaviventris,0.00065
Neotoma cinerea,Martes pennanti,0.00065
Neotoma cinerea,Myotis californicus,0.00065
Neotoma cinerea,Myotis leibii,0.00065
Nyctinomops macrotis,Microtus pennsylvanicus,0.00065
Nyctinomops macrotis,Microtus xanthognathus,0.00065
Nyctinomops macrotis,Perognathus parvus,0.00065
Ochotona princeps,Didelphis virginiana,0.00065
Onychomys leucogaster,Myotis thysanodes,0.00065
Onychomys leucogaster,Neovison vison,0.00065
Peromyscus keeni,Myotis volans,0.00065
Peromyscus keeni,Urocyon cinereoargenteus,0.00065
Peromyscus leucopus,Marmota vancouverensis,0.00065
Peromyscus leucopus,Myotis lucifugus,0.00065
Peromyscus maniculatus,Martes americana,0.00065
Reithrodontomys megalotis,Myotis evotis,0.00065
Reithrodontomys megalotis,Myotis leibii,0.00065
Scapanus orarius,Microtus townsendii,0.00065
Sorex bendirii,Lemmus trimucronatus,0.00065
Sorex cinereus,Procyon lotor,0.00065
Sorex cinereus,Sylvilagus floridanus,0.00065
Sorex cinereus,Zapus trinotatus,0.00065
Sorex fumeus,Sylvilagus floridanus,0.00065
Sorex monticolus,Lasiurus borealis,0.00065
Sorex palustris,Zapus princeps,0.00065
Sorex rohweri,Odocoileus hemionus,0.00065
Sorex vagrans,Parascalops breweri,0.00065
Tamiasciurus hudsonicus,Neurotrichus gibbsii,0.00065
Tamiasciurus hudsonicus,Sorex fumeus,0.00065
Ursus arctos,Myotis lucifugus,0.00065
Antrozous pallidus,Corynorhinus townsendii,0.0006
Antrozous pallidus,Lepus americanus,0.0006
Antrozous pallidus,Mustela nigripes,0.0006
Antrozous pallidus,Rangifer tarandus,0.0006
Bison bison,Sorex arcticus,0.0006
Blarina brevicauda,Lasiurus blossevillii,0.0006
Blarina brevicauda,Myotis melanorhinus,0.0006
Callospermophilus lateralis,Callospermophilus lateralis,0.0006
Canis latrans,Lasionycteris noctivagans,0.0006
Condylura cristata,Tamias townsendii,0.0006
Condylura cristata,Zapus princeps,0.0006
Corynorhinus townsendii,Microtus miurus,0.0006
Corynorhinus townsendii,Phenacomys ungava,0.0006
Cryptotis parva,Marmota flaviventris,0.0006
Cryptotis parva,Myotis keenii,0.0006
Dipodomys ordii,Lasionycteris noctivagans,0.0006
Euderma maculatum,Microtus xanthognathus,0.0006
Euderma maculatum,Peromyscus leucopus,0.0006
Glaucomys sabrinus,Zapus princeps,0.0006
Ictidomys tridecemlineatus,Didelphis virginiana,0.0006
Lasiurus cinereus,Synaptomys cooperi,0.0006
Lontra canadensis,Dama dama,0.0006
Lontra canadensis,Euderma maculatum,0.0006
Mustela nigripes,Myotis melanorhinus,0.0006
Mustela subpalmata,Lepus townsendii,0.0006
Nyctinomops macrotis,Peromyscus maniculatus,0.0006
Onychomys leucogaster,Marmota flaviventris,0.0006
Peromyscus keeni,Lepus townsendii,0.0006
Peromyscus keeni,Tamias striatus,0.0006
Peromyscus leucopus,Eptesicus fuscus,0.0006
Peromyscus leucopus,Lasiurus blossevillii,0.0006
Peromyscus leucopus,Lepus townsendii,0.0006
Peromyscus maniculatus,Gulo gulo,0.0006
Peromyscus maniculatus,Mustela frenata,0.0006
Reithrodontomys megalotis,Marmota flaviventris,0.0006
Reithrodontomys megalotis,Mustela subpalmata,0.0006
Reithrodontomys megalotis,Myotis thysanodes,0.0006
Scapanus orarius,Sorex monticolus,0.0006
Sorex cinereus,Odocoileus virginianus,0.0006
Sorex dispar,Zapus trinotatus,0.0006
Sorex fumeus,Zapus trinotatus,0.0006
Sorex monticolus,Myodes rutilus,0.0006
Sorex monticolus,Zapus trinotatus,0.0006
Sorex preblei,Tamias townsendii,0.0006
Sorex rohweri,Mephitis mephitis,0.0006
Sorex ugyunak,Lemmus trimucronatus,0.0006
Sorex vagrans,Aplodontia rufa,0.0006
Sorex vagrans,Marmota broweri,0.0006
Sorex vagrans,Urocitellus columbianus,0.0006
Tamiasciurus hudsonicus,Sorex cinereus,0.0006
Tamiasciurus hudsonicus,Sorex merriami,0.0006
Tamiasciurus hudsonicus,Sorex rohweri,0.0006
Ursus arctos,Myotis leibii,0.0006
Antrozous pallidus,Cervus elaphus,0.00055
Aplodontia rufa,Sylvilagus floridanus,0.00055
Callospermophilus lateralis,Castor canadensis,0.00055
Callospermophilus saturatus,Sylvilagus nuttallii,0.00055
Condylura cristata,Lasiurus borealis,0.00055
Condylura cristata,Myodes rutilus,0.00055
Condylura cristata,Sylvilagus floridanus,0.00055
Corynorhinus townsendii,Sylvilagus floridanus,0.00055
Corynorhinus townsendii,Zapus princeps,0.00055
Euderma maculatum,Castor canadensis,0.00055
Euderma maculatum,Dicrostonyx nunatakensis,0.00055
Lasiurus borealis,Antilocapra americana,0.00055
Lasiurus borealis,Corynorhinus townsendii,0.00055
Lasiurus borealis,Zapus trinotatus,0.00055
Lemmiscus curtatus,Sorex arcticus,0.00055
Lynx canadensis,Vulpes vulpes,0.00055
Lynx rufus,Myotis keenii,0.00055
Marmota broweri,Sorex fumeus,0.00055
Mustela erminea,Marmota broweri,0.00055
Mustela erminea,Sylvilagus nuttallii,0.00055
Mustela nivalis,Geomys bursarius,0.00055
Mustela subpalmata,Scalopus aquaticus,0.00055
Myotis melanorhinus,Sorex trowbridgii,0.00055
Neotoma cinerea,Mustela frenata,0.00055
Nyctinomops macrotis,Geomys bursarius,0.00055
Nyctinomops macrotis,Sorex tundrensis,0.00055
Perognathus fasciatus,Taxidea taxus,0.00055
Perognathus parvus,Lasionycteris noctivagans,0.00055
Perognathus parvus,Taxidea taxus,0.00055
Peromyscus keeni,Marmota vancouverensis,0.00055
Peromyscus keeni,Tamias minimus,0.00055
Peromyscus leucopus,Urocyon cinereoargenteus,0.00055
Peromyscus maniculatus,Myotis californicus,0.00055
Peromyscus maniculatus,Myotis melanorhinus,0.00055
Puma concolor,Scalopus aquaticus,0.00055
Reithrodontomys megalotis,Myotis californicus,0.00055
Reithrodontomys megalotis,Myotis keenii,0.00055
Reithrodontomys megalotis,Myotis lucifugus,0.00055
Reithrodontomys megalotis,Neovison vison,0.00055
Reithrodontomys megalotis,Tamias striatus,0.00055
Sciurus niger,Sorex arcticus,0.00055
Sorex cinereus,Lepus americanus,0.00055
Sorex cinereus,Tamias townsendii,0.00055
Sorex dispar,Lasiurus borealis,0.00055
Sorex dispar,Microtus longicaudus,0.00055
Sorex dispar,Mustela nigripes,0.00055
Sorex dispar,Spilogale putorius,0.00055
