from,to,score
Canis rufus,Sciurus carolinensis,0.7606
Puma concolor,Sorex cinereus,0.7605
Lynx canadensis,Sorex dispar,0.75965
Mustela subpalmata,Urocitellus richardsonii,0.75955
Puma concolor,Sorex vagrans,0.75945
Mustela subpalmata,Urocitellus columbianus,0.75855
Lynx rufus,Mustela nivalis,0.7585
Canis lupus,Sciurus carolinensis,0.75745
Lynx canadensis,Sorex rohweri,0.75725
Ursus arctos,Poliocitellus franklinii,0.7567
Puma concolor,Sorex fumeus,0.75615
Ursus arctos,Marmota broweri,0.75255
Martes pennanti,Lepus europaeus,0.75
Vulpes velox,Vulpes velox,0.74605
Ursus maritimus,Marmota broweri,0.7414
Taxidea taxus,Tamias townsendii,0.7399
Mustela nigripes,Urocitellus parryii,0.73905
Vulpes vulpes,Odocoileus hemionus,0.7367
Vulpes velox,Glaucomys volans,0.73375
Vulpes velox,Glaucomys sabrinus,0.73315
Lynx canadensis,Sorex arcticus,0.73175
Lynx rufus,Blarina brevicauda,0.72715
Spilogale putorius,Tamias townsendii,0.72525
Lynx rufus,Cryptotis parva,0.72515
Puma concolor,Sorex arcticus,0.7245
Urocyon cinereoargenteus,Erethizon dorsatum,0.72445
Vulpes velox,Vulpes lagopus,0.724
Mustela nigripes,Urocitellus richardsonii,0.7238
Urocyon cinereoargenteus,Glaucomys sabrinus,0.7226
Ursus maritimus,Poliocitellus franklinii,0.72075
Mustela nigripes,Urocitellus columbianus,0.7205
Lynx canadensis,Microtus xanthognathus,0.71945
Urocyon cinereoargenteus,Glaucomys volans,0.71865
Puma concolor,Microtus xanthognathus,0.7185
Puma concolor,Microtus chrotorrhinus,0.7144
Vulpes lagopus,Mustela nigripes,0.7141
Lynx canadensis,Microtus chrotorrhinus,0.71355
Ursus americanus,Marmota vancouverensis,0.71355
Procyon lotor,Tamias townsendii,0.7082
Lynx canadensis,Lemmiscus curtatus,0.70785
Gulo gulo,Lepus townsendii,0.70635
Neurotrichus gibbsii,Sorex arcticus,0.7063
Mephitis mephitis,Tamias townsendii,0.7062
Lynx rufus,Mustela subpalmata,0.7045
Lynx canadensis,Microtus ochrogaster,0.70405
Puma concolor,Microtus ochrogaster,0.7037
Ursus americanus,Lepus arcticus,0.7029
Puma concolor,Lemmiscus curtatus,0.70195
Canis latrans,Canis latrans,0.6975
Gulo gulo,Ochotona collaris,0.69735
Neurotrichus gibbsii,Ondatra zibethicus,0.69475
Mustela erminea,Sorex maritimensis,0.6941
Vulpes lagopus,Sciurus carolinensis,0.69255
Ursus americanus,Castor canadensis,0.69185
Vulpes velox,Mustela subpalmata,0.6915
Neurotrichus gibbsii,Sorex maritimensis,0.6899
Martes americana,Lepus townsendii,0.68875
Lynx canadensis,Blarina brevicauda,0.6873
Martes americana,Ochotona collaris,0.68595
Lynx canadensis,Cryptotis parva,0.68565
Puma concolor,Blarina brevicauda,0.68555
Puma concolor,Cryptotis parva,0.68455
Canis lupus,Didelphis virginiana,0.6841
Canis rufus,Didelphis virginiana,0.68355
Canis latrans,Didelphis virginiana,0.68315
Mustela frenata,Sylvilagus nuttallii,0.68195
Canis latrans,Lynx canadensis,0.6789
Canis lupus,Canis latrans,0.67685
Urocyon cinereoargenteus,Gulo gulo,0.67635
Canis rufus,Canis latrans,0.6749
Canis latrans,Puma concolor,0.67265
Gulo gulo,Ochotona princeps,0.67055
Neurotrichus gibbsii,Mus musculus,0.67025
Neovison vison,Sylvilagus transitionalis,0.6666
Urocyon cinereoargenteus,Martes americana,0.66475
Ursus arctos,Ictidomys tridecemlineatus,0.6627
Martes americana,Ochotona princeps,0.65995
Canis lupus,Lynx canadensis,0.6582
Canis rufus,Lynx canadensis,0.65755
Canis lupus,Puma concolor,0.65395
Canis rufus,Puma concolor,0.6514
Canis latrans,Canis rufus,0.65035
Neurotrichus gibbsii,Sorex haydeni,0.6491
Lynx rufus,Mustela erminea,0.6477
Taxidea taxus,Neotoma cinerea,0.64675
Lynx rufus,Mus musculus,0.6453
Ursus maritimus,Ictidomys tridecemlineatus,0.644
Taxidea taxus,Reithrodontomys megalotis,0.6436
Canis latrans,Canis lupus,0.643
Vulpes vulpes,Didelphis virginiana,0.64265
Taxidea taxus,Peromyscus maniculatus,0.64255
Canis lupus,Canis rufus,0.63855
Canis rufus,Canis rufus,0.6374
Taxidea taxus,Onychomys leucogaster,0.63735
Vulpes lagopus,Didelphis virginiana,0.6369
Neurotrichus gibbsii,Sorex merriami,0.6344
Lynx canadensis,Castor canadensis,0.6327
Puma concolor,Castor canadensis,0.63175
Canis rufus,Canis lupus,0.63135
Taxidea taxus,Peromyscus leucopus,0.63085
Taxidea taxus,Peromyscus keeni,0.62805
Lynx rufus,Mustela nigripes,0.62345
Ursus americanus,Marmota caligata,0.6186
Vulpes velox,Mustela nigripes,0.61355
Vulpes velox,Didelphis virginiana,0.60765
Ursus americanus,Marmota flaviventris,0.60445
Ursus americanus,Marmota broweri,0.60315
Neovison vison,Sylvilagus floridanus,0.59695
Ursus americanus,Lepus americanus,0.59235
Ursus americanus,Marmota monax,0.5923
Neurotrichus gibbsii,Sorex fumeus,0.59115
Neurotrichus gibbsii,Sorex palustris,0.58855
Neurotrichus gibbsii,Sorex ugyunak,0.5877
Neurotrichus gibbsii,Sorex vagrans,0.58735
Urocyon cinereoargenteus,Didelphis virginiana,0.58695
Neurotrichus gibbsii,Sorex cinereus,0.58675
Neurotrichus gibbsii,Sorex monticolus,0.58675
Neurotrichus gibbsii,Sorex bendirii,0.58615
Neurotrichus gibbsii,Sorex rohweri,0.58555
Neurotrichus gibbsii,Sorex preblei,0.5845
Spilogale putorius,Zapus princeps,0.58445
Spilogale putorius,Urocitellus parryii,0.58415
Martes americana,Lepus europaeus,0.58325
Neurotrichus gibbsii,Sorex dispar,0.58315
Neurotrichus gibbsii,Microtus miurus,0.58075
Lynx rufus,Myodes gapperi,0.58025
Neurotrichus gibbsii,Synaptomys borealis,0.58025
Neurotrichus gibbsii,Lemmus trimucronatus,0.5798
Vulpes vulpes,Mephitis mephitis,0.57935
Neurotrichus gibbsii,Sorex trowbridgii,0.5793
Spilogale putorius,Urocitellus richardsonii,0.5792
Neurotrichus gibbsii,Synaptomys cooperi,0.57885
Vulpes vulpes,Procyon lotor,0.5784
Spilogale putorius,Urocitellus columbianus,0.57705
Ursus americanus,Dipodomys ordii,0.57045
Neurotrichus gibbsii,Sorex hoyi,0.5677
Neovison vison,Sylvilagus nuttallii,0.56535
Ursus americanus,Geomys bursarius,0.5641
Lynx canadensis,Myodes gapperi,0.56325
Ursus americanus,Perognathus fasciatus,0.563
Ursus americanus,Perognathus parvus,0.5627
Neurotrichus gibbsii,Sorex tundrensis,0.56255
Ursus americanus,Thomomys talpoides,0.5619
Puma concolor,Myodes gapperi,0.5577
Taxidea taxus,Microtus montanus,0.55545
Mustela erminea,Sorex arcticus,0.5487
Spilogale putorius,Zapus trinotatus,0.5479
Procyon lotor,Urocitellus parryii,0.5401
Lynx rufus,Urocyon cinereoargenteus,0.5397
Taxidea taxus,Microtus pennsylvanicus,0.5379
Neurotrichus gibbsii,Blarina brevicauda,0.53785
Procyon lotor,Urocitellus richardsonii,0.5365
Mephitis mephitis,Urocitellus parryii,0.53585
Procyon lotor,Urocitellus columbianus,0.53575
Mephitis mephitis,Urocitellus richardsonii,0.53545
Mephitis mephitis,Urocitellus columbianus,0.53465
Lontra canadensis,Castor canadensis,0.5346
Martes pennanti,Sylvilagus transitionalis,0.53435
Neurotrichus gibbsii,Cryptotis parva,0.53395
Vulpes vulpes,Spilogale putorius,0.53005
Ursus arctos,Cynomys ludovicianus,0.5293
Mustela subpalmata,Dipodomys ordii,0.52915
Ursus americanus,Neurotrichus gibbsii,0.52765
Mustela subpalmata,Thomomys talpoides,0.526
Mustela subpalmata,Perognathus fasciatus,0.5245
Mustela nigripes,Dipodomys ordii,0.5244
Mustela subpalmata,Perognathus parvus,0.52245
Ursus maritimus,Cynomys ludovicianus,0.52245
Mustela frenata,Dipodomys ordii,0.52055
Mustela nigripes,Thomomys talpoides,0.51905
Mustela subpalmata,Geomys bursarius,0.51895
Mustela frenata,Thomomys talpoides,0.51725
Mustela nigripes,Perognathus parvus,0.51635
Mustela nigripes,Geomys bursarius,0.5162
Mustela nigripes,Perognathus fasciatus,0.5158
Mustela frenata,Perognathus parvus,0.51425
Mustela frenata,Geomys bursarius,0.51415
Ursus americanus,Tamiasciurus douglasii,0.51255
Neovison vison,Thomomys talpoides,0.5119
Mustela frenata,Perognathus fasciatus,0.5116
Neovison vison,Dipodomys ordii,0.51095
Ursus americanus,Tamiasciurus hudsonicus,0.5104
Ursus americanus,Sciurus niger,0.50745
Neovison vison,Geomys bursarius,0.50605
Neovison vison,Perognathus parvus,0.50585
Taxidea taxus,Didelphis virginiana,0.50525
Martes pennanti,Thomomys talpoides,0.5046
Martes pennanti,Dipodomys ordii,0.50335
Neovison vison,Perognathus fasciatus,0.5033
Mephitis mephitis,Zapus princeps,0.50275
Procyon lotor,Zapus princeps,0.50235
Vulpes lagopus,Lontra canadensis,0.50225
Lynx canadensis,Peromyscus maniculatus,0.5011
Neurotrichus gibbsii,Microtus oeconomus,0.50075
Martes pennanti,Geomys bursarius,0.4999
Lynx canadensis,Onychomys leucogaster,0.4994
Martes pennanti,Perognathus parvus,0.4986
Martes pennanti,Perognathus fasciatus,0.49805
Lynx canadensis,Peromyscus leucopus,0.49655
Puma concolor,Peromyscus maniculatus,0.49635
Gulo gulo,Dipodomys ordii,0.4958
Puma concolor,Onychomys leucogaster,0.49575
Martes americana,Dipodomys ordii,0.49565
Puma concolor,Reithrodontomys megalotis,0.49555
Gulo gulo,Geomys bursarius,0.49515
Puma concolor,Peromyscus leucopus,0.4948
Gulo gulo,Thomomys talpoides,0.49425
Martes americana,Geomys bursarius,0.49315
Puma concolor,Peromyscus keeni,0.49245
Gulo gulo,Perognathus parvus,0.49235
Lynx canadensis,Reithrodontomys megalotis,0.4923
Martes americana,Thomomys talpoides,0.49135
Martes americana,Perognathus fasciatus,0.49045
Martes americana,Perognathus parvus,0.49035
Gulo gulo,Perognathus fasciatus,0.4902
Lynx canadensis,Neotoma cinerea,0.4902
Lynx canadensis,Peromyscus keeni,0.4894
Puma concolor,Neotoma cinerea,0.48795
Procyon lotor,Castor canadensis,0.48675
Martes pennanti,Sylvilagus nuttallii,0.48275
Martes pennanti,Sylvilagus floridanus,0.4816
Ursus americanus,Napaeozapus insignis,0.4805
Taxidea taxus,Aplodontia rufa,0.47805
Spilogale putorius,Marmota vancouverensis,0.4764
Mephitis mephitis,Castor canadensis,0.4741
Vulpes vulpes,Antilocapra americana,0.4741
Spilogale putorius,Castor canadensis,0.472
Lynx canadensis,Tamias townsendii,0.47185
Puma concolor,Urocitellus columbianus,0.4695
Puma concolor,Tamias townsendii,0.4689
Lynx canadensis,Urocitellus columbianus,0.46755
Puma concolor,Urocitellus richardsonii,0.46685
Lynx canadensis,Urocitellus richardsonii,0.4654
Mustela erminea,Microtus miurus,0.46345
Spilogale putorius,Dipodomys ordii,0.46315
Spilogale putorius,Geomys bursarius,0.46285
Mephitis mephitis,Zapus trinotatus,0.46185
Mustela erminea,Lemmus trimucronatus,0.46145
Mustela frenata,Condylura cristata,0.46085
Ursus americanus,Didelphis virginiana,0.46035
Procyon lotor,Zapus trinotatus,0.4599
Mustela nivalis,Microtus townsendii,0.4581
Mustela erminea,Synaptomys cooperi,0.45795
Spilogale putorius,Perognathus fasciatus,0.45705
Ursus americanus,Erethizon dorsatum,0.45655
Spilogale putorius,Perognathus parvus,0.45625
Spilogale putorius,Thomomys talpoides,0.4561
Puma concolor,Urocitellus parryii,0.4557
Mustela erminea,Synaptomys borealis,0.45515
Procyon lotor,Dipodomys ordii,0.4549
Lynx canadensis,Urocitellus parryii,0.45435
Mustela nigripes,Marmota vancouverensis,0.4539
Vulpes lagopus,Mephitis mephitis,0.45335
Spilogale putorius,Marmota caligata,0.4532
Mustela frenata,Didelphis virginiana,0.4531
Mephitis mephitis,Perognathus fasciatus,0.45195
Mephitis mephitis,Dipodomys ordii,0.45085
Lontra canadensis,Condylura cristata,0.45035
Procyon lotor,Perognathus fasciatus,0.4501
Procyon lotor,Geomys bursarius,0.4499
Mephitis mephitis,Geomys bursarius,0.4498
Ursus americanus,Condylura cristata,0.44965
Spilogale putorius,Marmota broweri,0.4494
Vulpes vulpes,Ursus americanus,0.44935
Ursus americanus,Lepus europaeus,0.44865
Procyon lotor,Neurotrichus gibbsii,0.44765
Procyon lotor,Thomomys talpoides,0.44755
Ursus americanus,Lepus townsendii,0.44725
Vulpes lagopus,Procyon lotor,0.44655
Mephitis mephitis,Thomomys talpoides,0.44575
Neovison vison,Didelphis virginiana,0.44525
Procyon lotor,Perognathus parvus,0.4449
Spilogale putorius,Neurotrichus gibbsii,0.44335
Spilogale putorius,Lepus americanus,0.44265
Mephitis mephitis,Perognathus parvus,0.4416
Mustela subpalmata,Marmota vancouverensis,0.44155
Martes pennanti,Didelphis virginiana,0.44135
Neurotrichus gibbsii,Microtus longicaudus,0.44085
Lontra canadensis,Neurotrichus gibbsii,0.4401
Mephitis mephitis,Neurotrichus gibbsii,0.4401
Mustela frenata,Parascalops breweri,0.4391
Martes americana,Urocitellus richardsonii,0.43905
Vulpes lagopus,Spilogale putorius,0.43865
Gulo gulo,Urocitellus richardsonii,0.4361
Lynx rufus,Sorex maritimensis,0.43475
Ursus americanus,Parascalops breweri,0.43475
Martes americana,Didelphis virginiana,0.4347
Vulpes vulpes,Sciurus carolinensis,0.4343
Procyon lotor,Didelphis virginiana,0.4339
Gulo gulo,Didelphis virginiana,0.4331
Mustela nigripes,Marmota broweri,0.4328
Gulo gulo,Urocitellus columbianus,0.43185
Mustela subpalmata,Marmota broweri,0.4314
Spilogale putorius,Didelphis virginiana,0.43115
Mustela erminea,Sorex trowbridgii,0.4309
Martes americana,Urocitellus columbianus,0.4299
Procyon lotor,Lepus americanus,0.42965
Ursus americanus,Callospermophilus saturatus,0.4296
Didelphis virginiana,Microtus townsendii,0.42895
Neovison vison,Condylura cristata,0.4277
Lynx rufus,Rangifer tarandus,0.42685
Mephitis mephitis,Didelphis virginiana,0.42665
Mustela nigripes,Marmota caligata,0.42665
Puma concolor,Aplodontia rufa,0.4263
Lontra canadensis,Dipodomys ordii,0.42575
Lynx canadensis,Aplodontia rufa,0.4256
Lontra canadensis,Thomomys talpoides,0.42445
Martes americana,Urocitellus parryii,0.4244
Lontra canadensis,Parascalops breweri,0.4243
Ursus americanus,Callospermophilus lateralis,0.4243
Mustela subpalmata,Marmota caligata,0.4234
Mephitis mephitis,Lepus americanus,0.4227
Lontra canadensis,Perognathus fasciatus,0.42265
Gulo gulo,Urocitellus parryii,0.4219
Didelphis virginiana,Sorex maritimensis,0.4218
Taxidea taxus,Geomys bursarius,0.4206
Lontra canadensis,Geomys bursarius,0.42015
Taxidea taxus,Dipodomys ordii,0.4191
Lynx rufus,Lepus arcticus,0.41825
Lontra canadensis,Perognathus parvus,0.418
Taxidea taxus,Perognathus fasciatus,0.418
Procyon lotor,Condylura cristata,0.41775
Lontra canadensis,Didelphis virginiana,0.4161
Ursus maritimus,Didelphis virginiana,0.4159
Mustela nigripes,Didelphis virginiana,0.41515
Mephitis mephitis,Condylura cristata,0.41485
Taxidea taxus,Perognathus parvus,0.41475
Taxidea taxus,Thomomys talpoides,0.41385
Ursus arctos,Didelphis virginiana,0.4138
Mustela subpalmata,Didelphis virginiana,0.4119
Martes pennanti,Urocitellus richardsonii,0.41055
Taxidea taxus,Glaucomys volans,0.4105
Spilogale putorius,Marmota monax,0.4102
Martes pennanti,Condylura cristata,0.40875
Taxidea taxus,Urocitellus columbianus,0.4087
Taxidea taxus,Urocitellus richardsonii,0.40835
Procyon lotor,Marmota vancouverensis,0.40825
Spilogale putorius,Marmota flaviventris,0.4077
Puma concolor,Odocoileus virginianus,0.4059
Didelphis virginiana,Sorex arcticus,0.40585
Ursus americanus,Sylvilagus nuttallii,0.4058
Taxidea taxus,Glaucomys sabrinus,0.4054
Puma concolor,Myodes rutilus,0.40405
Mephitis mephitis,Marmota vancouverensis,0.40395
Vulpes velox,Sciurus carolinensis,0.40355
Lynx rufus,Aplodontia rufa,0.40335
Ursus americanus,Scapanus orarius,0.4032
Mephitis mephitis,Parascalops breweri,0.40205
Procyon lotor,Parascalops breweri,0.4019
Procyon lotor,Marmota broweri,0.4018
Martes pennanti,Urocitellus columbianus,0.4014
Lynx rufus,Martes americana,0.40075
Lontra canadensis,Urocitellus richardsonii,0.40055
Spilogale putorius,Condylura cristata,0.40015
Lynx rufus,Peromyscus leucopus,0.39975
Lynx rufus,Vulpes lagopus,0.3996
Lynx canadensis,Myodes rutilus,0.39935
Lynx rufus,Onychomys leucogaster,0.3982
Lynx rufus,Peromyscus maniculatus,0.39775
Taxidea taxus,Urocitellus parryii,0.3975
Lynx canadensis,Odocoileus virginianus,0.3962
Mephitis mephitis,Marmota broweri,0.39515
Lynx rufus,Peromyscus keeni,0.39485
Puma concolor,Lepus americanus,0.3948
Lynx rufus,Neotoma cinerea,0.3946
Procyon lotor,Marmota caligata,0.3944
Canis latrans,Lynx rufus,0.3939
Lynx canadensis,Lepus americanus,0.3938
Didelphis virginiana,Sorex merriami,0.3937
Lynx rufus,Gulo gulo,0.3936
Mephitis mephitis,Marmota caligata,0.3926
Didelphis virginiana,Sorex trowbridgii,0.39195
Vulpes velox,Vulpes vulpes,0.39185
Lontra canadensis,Urocitellus columbianus,0.39015
Lynx rufus,Ovis dalli,0.38935
Vulpes velox,Mephitis mephitis,0.38935
Spilogale putorius,Parascalops breweri,0.3888
Martes pennanti,Urocitellus parryii,0.3885
Puma concolor,Marmota broweri,0.38835
Neovison vison,Parascalops breweri,0.38785
Neovison vison,Urocitellus richardsonii,0.38725
Lynx rufus,Reithrodontomys megalotis,0.3861
Martes americana,Condylura cristata,0.3854
Martes americana,Sylvilagus nuttallii,0.38465
Didelphis virginiana,Ondatra zibethicus,0.38425
Mustela frenata,Scapanus orarius,0.38385
Lynx rufus,Didelphis virginiana,0.3834
Ursus americanus,Sylvilagus floridanus,0.3833
Vulpes vulpes,Bison bison,0.38325
Gulo gulo,Sylvilagus nuttallii,0.38275
Lynx canadensis,Didelphis virginiana,0.38255
Vulpes velox,Procyon lotor,0.38195
Vulpes lagopus,Taxidea taxus,0.3817
Didelphis virginiana,Sorex haydeni,0.38155
Puma concolor,Didelphis virginiana,0.3814
Lynx canadensis,Marmota broweri,0.38115
Neovison vison,Urocitellus columbianus,0.38115
Gulo gulo,Condylura cristata,0.38095
Lontra canadensis,Urocitellus parryii,0.3804
Ursus americanus,Sylvilagus transitionalis,0.37965
Mustela erminea,Sorex merriami,0.37875
Martes americana,Sylvilagus transitionalis,0.37705
Didelphis virginiana,Synaptomys borealis,0.37665
Didelphis virginiana,Lemmus trimucronatus,0.375
Didelphis virginiana,Microtus miurus,0.3744
Didelphis virginiana,Synaptomys cooperi,0.37415
Spilogale putorius,Odocoileus virginianus,0.3737
Ursus americanus,Aplodontia rufa,0.3735
Didelphis virginiana,Sorex monticolus,0.37275
Didelphis virginiana,Sorex vagrans,0.3723
Didelphis virginiana,Sorex ugyunak,0.37215
Gulo gulo,Sylvilagus transitionalis,0.3721
Didelphis virginiana,Sorex fumeus,0.372
Mustela nigripes,Erethizon dorsatum,0.3719
Didelphis virginiana,Sorex bendirii,0.37185
Urocyon cinereoargenteus,Sciurus carolinensis,0.3717
Mustela subpalmata,Erethizon dorsatum,0.37095
Canis lupus,Lynx rufus,0.3709
Didelphis virginiana,Sorex palustris,0.3709
Didelphis virginiana,Mus musculus,0.3704
Didelphis virginiana,Microtus oeconomus,0.3703
Procyon lotor,Scapanus orarius,0.3693
Mephitis mephitis,Scapanus orarius,0.3692
Didelphis virginiana,Sorex hoyi,0.36885
Vulpes velox,Spilogale putorius,0.36875
Didelphis virginiana,Sorex cinereus,0.368
Neurotrichus gibbsii,Microtus pinetorum,0.36775
Lynx canadensis,Marmota caligata,0.3673
Canis rufus,Lynx rufus,0.36655
Didelphis virginiana,Sorex rohweri,0.36615
Didelphis virginiana,Sorex dispar,0.36605
Ursus maritimus,Perognathus fasciatus,0.36575
Puma concolor,Mustela nigripes,0.36555
Puma concolor,Marmota caligata,0.3653
Ursus maritimus,Geomys bursarius,0.3653
Didelphis virginiana,Sorex preblei,0.36525
Ursus maritimus,Thomomys talpoides,0.3651
Neovison vison,Urocitellus parryii,0.36495
Ursus arctos,Geomys bursarius,0.3649
Didelphis virginiana,Sorex tundrensis,0.3647
Martes pennanti,Parascalops breweri,0.3642
Lontra canadensis,Scapanus orarius,0.36385
Ursus arctos,Perognathus fasciatus,0.363
Ursus maritimus,Dipodomys ordii,0.36265
Ursus arctos,Thomomys talpoides,0.3626
Lynx canadensis,Mustela nigripes,0.3623
Taxidea taxus,Lepus americanus,0.36135
Ursus arctos,Dipodomys ordii,0.36105
Spilogale putorius,Erethizon dorsatum,0.36085
Ursus arctos,Perognathus parvus,0.36065
Ursus maritimus,Perognathus parvus,0.36045
Didelphis virginiana,Didelphis virginiana,0.35905
Mustela frenata,Erethizon dorsatum,0.35885
Spilogale putorius,Scapanus orarius,0.35865
Taxidea taxus,Erethizon dorsatum,0.35845
Mustela frenata,Urocitellus richardsonii,0.3566
Lynx canadensis,Marmota monax,0.3552
Urocyon cinereoargenteus,Mustela nigripes,0.3543
Puma concolor,Marmota monax,0.35415
Didelphis virginiana,Cryptotis parva,0.35365
Procyon lotor,Marmota monax,0.3519
Didelphis virginiana,Microtus longicaudus,0.35175
Didelphis virginiana,Blarina brevicauda,0.3516
Lynx rufus,Martes pennanti,0.3513
Vulpes velox,Lontra canadensis,0.35105
Neovison vison,Erethizon dorsatum,0.3505
Spilogale putorius,Tamiasciurus hudsonicus,0.34935
Procyon lotor,Marmota flaviventris,0.34745
Mustela frenata,Urocitellus columbianus,0.3474
Mephitis mephitis,Marmota monax,0.34735
Mustela frenata,Neurotrichus gibbsii,0.3469
Neurotrichus gibbsii,Peromyscus leucopus,0.3464
Ursus americanus,Odocoileus virginianus,0.34615
Neurotrichus gibbsii,Peromyscus keeni,0.34605
Puma concolor,Lepus arcticus,0.3449
Vulpes vulpes,Ovis dalli,0.3448
Lynx rufus,Antilocapra americana,0.3444
Puma concolor,Glaucomys volans,0.34425
Mephitis mephitis,Marmota flaviventris,0.34355
Neurotrichus gibbsii,Reithrodontomys megalotis,0.34345
Spilogale putorius,Sciurus niger,0.34315
Martes americana,Sylvilagus floridanus,0.34305
Didelphis virginiana,Microtus ochrogaster,0.3427
Puma concolor,Glaucomys sabrinus,0.34265
Neurotrichus gibbsii,Onychomys leucogaster,0.3425
Lynx canadensis,Lepus arcticus,0.34205
Neurotrichus gibbsii,Neotoma cinerea,0.3417
Neurotrichus gibbsii,Peromyscus maniculatus,0.34145
Martes pennanti,Erethizon dorsatum,0.34115
Spilogale putorius,Tamiasciurus douglasii,0.3411
Didelphis virginiana,Microtus chrotorrhinus,0.34095
Vulpes lagopus,Ursus americanus,0.34095
Gulo gulo,Sylvilagus floridanus,0.34085
Didelphis virginiana,Lemmiscus curtatus,0.3406
Neurotrichus gibbsii,Microtus richardsoni,0.33995
Lynx canadensis,Glaucomys volans,0.33925
Vulpes vulpes,Oreamnos americanus,0.33915
Lynx canadensis,Glaucomys sabrinus,0.3391
Didelphis virginiana,Microtus pinetorum,0.33885
Martes americana,Erethizon dorsatum,0.33835
Neovison vison,Neurotrichus gibbsii,0.33775
Procyon lotor,Erethizon dorsatum,0.3372
Didelphis virginiana,Microtus xanthognathus,0.3371
Urocyon cinereoargenteus,Mephitis mephitis,0.33525
Martes americana,Parascalops breweri,0.3347
Didelphis virginiana,Microtus richardsoni,0.33465
Gulo gulo,Erethizon dorsatum,0.33455
Urocyon cinereoargenteus,Spilogale putorius,0.33445
Lynx canadensis,Marmota vancouverensis,0.33345
Mephitis mephitis,Erethizon dorsatum,0.33345
Spilogale putorius,Odocoileus hemionus,0.33335
Martes pennanti,Neurotrichus gibbsii,0.33315
Mephitis mephitis,Tamiasciurus hudsonicus,0.33255
Gulo gulo,Parascalops breweri,0.33175
Puma concolor,Marmota vancouverensis,0.3311
Neovison vison,Scapanus orarius,0.331
Lynx rufus,Glaucomys sabrinus,0.3297
Puma concolor,Marmota flaviventris,0.3297
Lynx canadensis,Marmota flaviventris,0.3294
Lynx rufus,Glaucomys volans,0.32935
Martes americana,Neurotrichus gibbsii,0.32935
Mustela frenata,Urocitellus parryii,0.3281
Didelphis virginiana,Phenacomys ungava,0.32745
Gulo gulo,Neurotrichus gibbsii,0.32745
Didelphis virginiana,Phenacomys intermedius,0.3272
Puma concolor,Dicrostonyx groenlandicus,0.3271
Procyon lotor,Tamiasciurus hudsonicus,0.32705
Mephitis mephitis,Sciurus niger,0.32415
Lynx rufus,Dama dama,0.32375
Lynx canadensis,Dicrostonyx groenlandicus,0.3237
Ursus maritimus,Aplodontia rufa,0.323
Procyon lotor,Sciurus niger,0.32275
Urocyon cinereoargenteus,Procyon lotor,0.3227
Didelphis virginiana,Onychomys leucogaster,0.32185
Didelphis virginiana,Peromyscus keeni,0.3218
Mephitis mephitis,Tamiasciurus douglasii,0.32025
Procyon lotor,Tamiasciurus douglasii,0.32015
Didelphis virginiana,Reithrodontomys megalotis,0.3198
Didelphis virginiana,Peromyscus maniculatus,0.3195
Didelphis virginiana,Microtus oregoni,0.3172
Didelphis virginiana,Peromyscus leucopus,0.31705
Vulpes vulpes,Dama mesopotamica,0.3166
Didelphis virginiana,Neotoma cinerea,0.31605
Spilogale putorius,Callospermophilus saturatus,0.3151
Didelphis virginiana,Microtus pennsylvanicus,0.3147
Spilogale putorius,Lepus arcticus,0.31455
Didelphis virginiana,Microtus montanus,0.3139
Ursus arctos,Aplodontia rufa,0.31345
Lynx rufus,Urocitellus columbianus,0.31245
Lynx rufus,Ictidomys tridecemlineatus,0.3123
Martes pennanti,Scapanus orarius,0.3114
Lynx rufus,Urocitellus richardsonii,0.3108
Spilogale putorius,Callospermophilus lateralis,0.31075
Lynx rufus,Marmota broweri,0.31005
Mustela nigripes,Marmota monax,0.30825
Puma concolor,Mustela subpalmata,0.3053
Puma concolor,Neurotrichus gibbsii,0.30515
Mustela erminea,Microtus longicaudus,0.30505
Mustela erminea,Sorex haydeni,0.30435
Didelphis virginiana,Myodes gapperi,0.3043
Lynx rufus,Myodes rutilus,0.30335
Ursus maritimus,Erethizon dorsatum,0.30265
Ursus arctos,Erethizon dorsatum,0.3026
Lynx canadensis,Neurotrichus gibbsii,0.30195
Taxidea taxus,Marmota broweri,0.3011
Didelphis virginiana,Myodes rutilus,0.3009
Urocyon cinereoargenteus,Urocyon cinereoargenteus,0.29945
Urocyon cinereoargenteus,Vulpes velox,0.2991
Lynx canadensis,Mustela subpalmata,0.29785
Didelphis virginiana,Dicrostonyx hudsonius,0.29765
Spilogale putorius,Aplodontia rufa,0.29635
Lynx rufus,Marmota monax,0.29475
Didelphis virginiana,Castor canadensis,0.29355
Didelphis virginiana,Dicrostonyx richardsoni,0.2929
Didelphis virginiana,Dicrostonyx nunatakensis,0.2926
Mephitis mephitis,Callospermophilus saturatus,0.29245
Procyon lotor,Callospermophilus saturatus,0.2921
Didelphis virginiana,Dicrostonyx groenlandicus,0.28885
Mephitis mephitis,Callospermophilus lateralis,0.2873
Ursus americanus,Odocoileus hemionus,0.28725
Lynx rufus,Procyon lotor,0.287
Procyon lotor,Callospermophilus lateralis,0.287
Martes americana,Scapanus orarius,0.28635
Mustela nigripes,Marmota flaviventris,0.28625
Mustela subpalmata,Marmota monax,0.2862
Lontra canadensis,Erethizon dorsatum,0.28475
Lynx rufus,Mephitis mephitis,0.28365
